id,source,title,content,published_at,link,extracted_at
1178,World news | The Guardian,Democrats outraged at US military’s downing of CBP drone near Mexico border,"<p>Second time in two weeks military used laser to attack what it mistakenly thought was a threat, disrupting air traffic</p><ul><li><p><a href=""https://www.theguardian.com/news/2026/feb/17/sign-up-for-the-breaking-news-us-email-to-get-newsletter-alerts-direct-to-your-inbox?utm_medium=ACQUISITIONS_STANDFIRST&amp;utm_campaign=BN22326&amp;utm_content=signup&amp;utm_term=standfirst&amp;utm_source=GUARDIAN_WEB"">Sign up for the Breaking News US email to get newsletter alerts in your inbox</a></p></li></ul><p>Democratic members of <a href=""https://www.theguardian.com/us-news/us-congress"">Congress</a> have expressed astonishment and anger at what they claim is the incompetence of the <a href=""https://www.theguardian.com/us-news/trump-administration"">Trump administration</a> after the US military used a laser on Thursday to shoot down what it thought was a threatening drone on the <a href=""https://www.theguardian.com/us-news/us-mexico-border"">US-Mexico border</a> in Texas but later turned out to belong to US Customs and Border Protection (<a href=""https://www.theguardian.com/us-news/2026/jan/19/donald-trump-immigration-crackdown"">CBP</a>).</p><p>The apparent confusion between two entities in the US government led to airspace being closed around Fort Hancock, right along the border. It was the second time in two weeks that air traffic was disrupted in the region as a result of a high-energy laser being deployed against drones.</p> <a href=""https://www.theguardian.com/us-news/2026/feb/27/cbp-border-drone-military-democrats"">Continue reading...</a>",2026-02-27T14:37:19,https://www.theguardian.com/us-news/2026/feb/27/cbp-border-drone-military-democrats,2026-03-02 17:24:33
1179,World news | The Guardian,Shark culls brought in after fatal attack causes division and anger in New Caledonia,"<p>Authorities say capture of bull and tiger sharks necessary to protect lives as environmentalists launch urgent legal challenge</p><p>Some beaches in areas of New Caledonia are closed to swimming and the authorities have begun shark culling off the capital, Nouméa, after a fatal attack in the popular tourist spot – prompting a legal challenge to stop the operation and reigniting debate over public safety and marine conservation.</p><p>The culling operation began on 23 February, after a man from New Caledonia riding a wing foil in a recreational area was attacked and killed. Preliminary investigations indicate the victim was attacked by a tiger shark that measured at least three metres.</p> <a href=""https://www.theguardian.com/world/2026/mar/02/new-caledonia-shark-attack-culling"">Continue reading...</a>",2026-03-02T04:20:27,https://www.theguardian.com/world/2026/mar/02/new-caledonia-shark-attack-culling,2026-03-02 17:24:33
1180,World news | The Guardian,North Korea’s ‘most beloved’ child: what the key congress revealed about Kim Jong-un’s succession plans,"<p>Many observers believe North Korean leader has decided daughter Kim Ju-ae will succeed him, but others say gender politics could block her path to power</p><p>When North Korea’s ruling party held a top-level meeting this month there were predictable boasts of unstoppable nuclear development and, more unexpectedly, a suggestion by <a href=""https://www.theguardian.com/world/kim-jong-un"">Kim Jong-un</a> that his country and the US “could get along” – provided that Washington recognised North Korea as a legitimate nuclear power.</p><p>But for many <a href=""https://www.theguardian.com/world/north-korea"">North Korea</a> watchers, the Workers’ party congress – held over several days just once every five years – was a rare opportunity to speculate over the identity of the country’s future leader.</p> <a href=""https://www.theguardian.com/world/2026/feb/27/north-korea-kim-jong-un-daughter-ju-ae-succession"">Continue reading...</a>",2026-02-27T05:53:53,https://www.theguardian.com/world/2026/feb/27/north-korea-kim-jong-un-daughter-ju-ae-succession,2026-03-02 17:24:33
1181,World news | The Guardian,Pauline Hanson claimed taxpayer-funded trips around Australia that coincided with One Nation fundraisers,"<p>Queensland senator also billed taxpayers for flights to campaign alongside her daughter, Lee Hanson, in Tasmania at last election</p><ul><li><p>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></p></li></ul><p>Pauline Hanson has claimed thousands of dollars in taxpayer-funded flights and chauffeured vehicles to headline political fundraisers for One Nation, raising questions about whether she is in potential breach of parliamentary rules.</p><p>Hanson has previously criticised MPs’ use of taxpayer-funded entitlements, but Guardian Australia can reveal the Queensland senator billed taxpayers for multiple flights to campaign alongside her daughter, Lee Hanson, who was the party’s lead senate candidate in Tasmania at the last election. This included a return trip from Hobart to Sydney to appear live on Channel 7’s Sunrise program.</p> <a href=""https://www.theguardian.com/australia-news/2026/mar/02/pauline-hanson-one-nation-claimed-taxpayer-funded-trips-australia-ntwnfb"">Continue reading...</a>",2026-03-02T14:00:13,https://www.theguardian.com/australia-news/2026/mar/02/pauline-hanson-one-nation-claimed-taxpayer-funded-trips-australia-ntwnfb,2026-03-02 17:24:33
1182,World news | The Guardian,"Australian wildlife in ‘harm’s way’ with volunteers left to ‘pick up the pieces’ amid climate crisis, fires and floods","<p>Ken Henry leads push for federal government to do more to protect animals as biodiversity declines</p><ul><li><p>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></p></li></ul><p>Labor is being pushed to introduce tough new national rules for protecting threatened species exposed to disasters including bushfires and floods, with the former Treasury boss Ken Henry among advocates warning that risks to wildlife could reach a point of no return.</p><p>Months after a major rewrite of environment laws passed parliament, a consortium of animal protection and campaign groups want the Albanese government to standardise rescue, treatment and rehabilitation processes and help fund organisations working to protect species including endangered koalas in the May federal budget.</p> <a href=""https://www.theguardian.com/environment/2026/mar/03/australian-wildlife-in-harms-way-with-volunteers-left-to-pick-up-the-pieces-amid-climate-crisis-fires-and-floods"">Continue reading...</a>",2026-03-02T14:00:13,https://www.theguardian.com/environment/2026/mar/03/australian-wildlife-in-harms-way-with-volunteers-left-to-pick-up-the-pieces-amid-climate-crisis-fires-and-floods,2026-03-02 17:24:33
1183,World news | The Guardian,What disrupting the strait of Hormuz could mean for global cost-of-living pressures,"<p>The narrow shipping route on Iran’s southern border carries one fifth of global seaborne crude oil, one fifth of LNG shipments and one third of the most widely used fertiliser</p><ul><li><p>Get our <a href=""https://www.theguardian.com/email-newsletters?CMP=cvau_sfl"">breaking news email</a>, <a href=""https://app.adjust.com/w4u7jx3"">free app</a> or <a href=""https://www.theguardian.com/australia-news/series/full-story?CMP=cvau_sfl"">daily news podcast</a></p></li></ul><p>Donald Trump’s attempt to overthrow the Iranian government by force could trigger a new wave of cost-of-living pressures that embattled governments and central banks around the world will struggle to deal with.</p><p><a href=""https://www.theguardian.com/us-news/live/2026/mar/01/us-israel-war-on-iran-ayatollah-ali-khamenei-i-dead-latest-reports"">The US-Israel attack</a> on the Middle Eastern country at the weekend is the latest in a long series of global economic shocks.</p> <a href=""https://www.theguardian.com/world/2026/mar/02/iran-strait-hormuz-oil-global-prices-cost-of-living"">Continue reading...</a>",2026-03-02T14:00:13,https://www.theguardian.com/world/2026/mar/02/iran-strait-hormuz-oil-global-prices-cost-of-living,2026-03-02 17:24:33
1184,World news | The Guardian,"France to increase its number of nuclear warheads, Macron says – Europe live","<p>French president says deterrent needs to be ‘strengthened’ in recognition of  new challenges</p><p><strong>A Cypriot government spokesperson <a href=""https://x.com/letymbiotis/status/2028427844892647785"">has just confirmed</a> that two unmanned drones headed to RAF Akrotiri were intercepted before reaching the base.</strong></p><p>“Two unmanned aerial vehicles that were moving towards the direction of the British Bases at Akrotiri were confronted in time,” <strong>Konstantinos Letymbiotis</strong> said.</p> <a href=""https://www.theguardian.com/world/live/2026/mar/02/eu-response-middle-east-conflict-evacuate-citizens-europe-live-latest-news"">Continue reading...</a>",2026-03-02T17:12:05,https://www.theguardian.com/world/live/2026/mar/02/eu-response-middle-east-conflict-evacuate-citizens-europe-live-latest-news,2026-03-02 17:24:33
1185,World news | The Guardian,Spain denies US permission to use jointly operated bases to attack Iran,"<p>Refusal to allow use of bases in Rota and Morón follows Pedro Sánchez’s condemnation of US-Israeli action</p><ul><li><p><a href=""https://www.theguardian.com/world/live/2026/mar/02/us-israel-war-iran-live-updates-attacks-strikes-tehran-lebanon-beirut-hezbollah-dubai-latest-news"">US-Israel war on Iran – live updates</a></p></li></ul><ul><li><p><a href=""https://www.theguardian.com/world/2026/mar/02/thousands-flee-beirut-and-southern-lebanon-amid-israeli-strikes-what-we-know-so-far-on-day-three-of-the-iran-war"">What we know so far on day three of the Iran war</a></p></li></ul><p>Spain has denied the US permission to use jointly operated military bases on its territory to attack Iran as Madrid stepped up its criticism of the “unjustified and dangerous military intervention”.</p><p>Spain’s socialist prime minister, Pedro Sánchez, has explicitly condemned the US and Israel’s <a href=""https://x.com/sanchezcastejon/status/2027707726738923754"">“unilateral military action”</a> against Iran, warning that it is contributing to “a more hostile and uncertain international order”. The rebukes have been reinforced by his government’s refusal to allow the US to use bases in Rota and Morón for the continuing strikes against Iran.</p> <a href=""https://www.theguardian.com/world/2026/mar/02/spain-denies-united-states-permission-military-bases-iran-pedro-sanchez"">Continue reading...</a>",2026-03-02T14:52:07,https://www.theguardian.com/world/2026/mar/02/spain-denies-united-states-permission-military-bases-iran-pedro-sanchez,2026-03-02 17:24:33
1186,World news | The Guardian,‘He worked on his speech in French for months’: César awards boss rejects Jim Carrey clone conspiracy theories,"<p>Gregory Caulier has attempted to quash rumours that Mask actor was replaced by a heavily made-up impersonator for his appearance picking up an honorary award in Paris</p><p>The organiser of the César awards has sought to debunk reports that a lookalike stood in for Jim Carrey at last week’s ceremony.</p><p>In a statement sent to <a href=""https://variety.com/2026/film/global/jim-carry-clone-conspiracy-theory-denied-cesar-awards-speech-1236676536/"">Variety</a> on Monday, Gregory Caulier, general delegate of the Césars, said the controversy was a “non-issue” and testified to Carrey’s investment in the event, which had been in the planning since last summer.</p> <a href=""https://www.theguardian.com/film/2026/mar/02/cesar-awards-boss-rejects-jim-carrey-clone-conspiracy-theories"">Continue reading...</a>",2026-03-02T14:36:16,https://www.theguardian.com/film/2026/mar/02/cesar-awards-boss-rejects-jim-carrey-clone-conspiracy-theories,2026-03-02 17:24:33
1187,World news | The Guardian,Rijksmuseum reveals painting to be early work by Rembrandt,"<p>17th-century Dutch master’s Vision of Zacharias in the Temple to go on display this week</p><p>It hung unrecognised on the wall of a private home for decades but now a 17th-century painting has been revealed as a Rembrandt, taking its potential value from thousands to millions of pounds.</p><p>The Rijksmuseum in Amsterdam announced on Monday that it had rediscovered an early biblical scene by the Dutch master that was once thought lost, thanks to hi-tech scanning and two years of expert analysis.</p> <a href=""https://www.theguardian.com/artanddesign/2026/mar/02/rijksmuseum-painting-early-work-rembrandt-van-rijn-amsterdam"">Continue reading...</a>",2026-03-02T13:17:56,https://www.theguardian.com/artanddesign/2026/mar/02/rijksmuseum-painting-early-work-rembrandt-van-rijn-amsterdam,2026-03-02 17:24:33
